"name","Date","TMP_L103_mean","SPF_H_L103_mean","A_PCP_L1_Accum_1_mean"
"Malawi",2020-07-16,15.9071266651154,0.00765544711612165,0.611489366739988
"Malawi",2020-07-17,14.4522552490234,0.00779599917586893,1.13123328983784
"Malawi",2020-07-18,16.1176292896271,0.00808940315619111,0.727537199854851
"Malawi",2020-07-19,16.8639614582062,0.00793323980178684,0.271624637767673
"Malawi",2020-07-20,17.3027346134186,0.00805310974828899,0.184173594694585
"Malawi",2020-07-21,17.5256500244141,0.00857066223397851,0.166278069838881
"Malawi",2020-07-22,17.0785274505615,0.00832453311886638,0.0785157280042768
"Malawi",2020-07-23,16.0639355182648,0.00793668208643794,0.2481444850564
"Malawi",2020-07-24,15.9612636566162,0.00827032420784235,0.453480131924152
"Malawi",2020-07-25,16.4461379051208,0.00945077836513519,0.923799589276314
"Malawi",2020-07-26,17.0841133594513,0.00815861707087606,0.685844117775559
"Malawi",2020-07-27,16.8181190490723,0.00846330961212516,0.594749473035336
"Malawi",2020-07-28,16.9191584587097,0.00928780599497259,0.920396473258734
"Malawi",2020-07-29,17.7483282089233,0.00936994445510209,0.308972834143788
"Malawi",2020-07-30,19.4358966350555,0.00892910873517394,0.0473331403918564
"Malawi",2020-07-31,18.5634343624115,0.00690912536811084,0.0357366082025692
"Malawi",2020-08-01,16.5060129165649,0.00731772114522755,0.10906969383359
"Malawi",2020-08-02,17.5195434093475,0.00843707413878292,0.299525327980518
"Malawi",2020-08-03,18.2615809440613,0.00923522212542593,0.257382422685623
"Malawi",2020-08-04,19.657589673996,0.00921615632250905,0.0770999857886636
"Malawi",2020-08-05,21.0831909179688,0.00862488918937743,0.00267632119357586
"Malawi",2020-08-06,21.4305181503296,0.00815485476050526,0.00195769080892205
"Malawi",2020-08-07,21.4104328155518,0.00825741863809526,0.0108324909815565
"Malawi",2020-08-08,18.5618896484375,0.00829332484863698,0.327991864643991
"Malawi",2020-08-09,17.4691376686096,0.00717203819658607,0.0415025409311056
"Malawi",2020-08-10,18.8670392036438,0.00549924396909773,0.000864260655362159
"Malawi",2020-08-11,19.6700897216797,0.00471810030285269,0
"Malawi",2020-08-12,19.4140756130219,0.00606330868322402,0.000373767543351278
"Mali",2020-03-01,27.9731602668762,0.00181947703822516,0
"Mali",2020-03-02,28.2826151847839,0.00169734095106833,0
"Mali",2020-03-03,28.7497391700745,0.0019557022023946,0
"Mali",2020-03-04,29.3320212364197,0.0021306142443791,0
"Mali",2020-03-05,29.5266485214233,0.00208988369558938,0
"Mali",2020-03-06,28.9807367324829,0.00179679002030753,0
"Mali",2020-03-07,28.959575176239,0.00186148268403485,0
"Mali",2020-03-08,29.0038371086121,0.00201584017486311,0
"Mali",2020-03-09,29.9502177238464,0.00211429747287184,0
"Mali",2020-03-10,29.503851890564,0.00204948015743867,0
"Mali",2020-03-11,28.9485950469971,0.00168946493067779,0.000326558016240597
"Mali",2020-03-12,30.0302910804749,0.00182834977749735,0.00240791286341846
"Mali",2020-03-13,29.4237513542175,0.0021678073098883,0
"Mali",2020-03-14,29.7444791793823,0.00229453638894483,0
"Mali",2020-03-15,30.3084621429443,0.00278701703064144,0.00160633429186419
"Mali",2020-03-16,31.1034736633301,0.00354818755295128,0.0267770538339391
"Mali",2020-03-17,31.5006055831909,0.00371021713363007,0.0749887920101173
"Mali",2020-03-18,32.3451962471008,0.00482789194211364,0.259144837968051
"Mali",2020-03-19,32.6348915100098,0.0045228615636006,0.133401616054471
"Mali",2020-03-20,31.9373369216919,0.00391723215579987,0.0693829194642603
"Mali",2020-03-21,31.1805839538574,0.00477578723803163,0.273168979212642
"Mali",2020-03-22,30.7318930625916,0.00592253694776446,0.00839286675909534
"Mali",2020-03-23,31.2761445045471,0.00634112604893744,0.0347426915541291
"Mali",2020-03-24,30.452808380127,0.00683052081149071,0.131755792303011
"Mali",2020-03-25,28.8770270347595,0.00462653313297778,0.0168890947243199
"Mali",2020-03-26,29.4695353507996,0.00425062968861312,0.0305501213297248
"Mali",2020-03-27,30.8762512207031,0.00438502035103738,0.0483162009695661
"Mali",2020-03-28,32.0221056938171,0.00770806381478906,0.42334698481136
"Mali",2020-03-29,30.9831700325012,0.00832252705004066,0.912796499964315
"Mali",2020-03-30,32.611346244812,0.00553650164511055,4.99582492921036e-05
"Mali",2020-03-31,33.797206401825,0.00469957466702908,0
"Mali",2020-04-01,33.7393989562988,0.00471385777927935,0
"Mali",2020-04-02,33.2979974746704,0.00390864699147642,0
"Mali",2020-04-03,33.2668132781982,0.00360693916445598,0
"Mali",2020-04-04,33.2843194007874,0.00414832285605371,0.000231731886742637
"Mali",2020-04-05,33.6318626403809,0.00502508564386517,0
"Mali",2020-04-06,34.158754825592,0.00362720817793161,0.00607171608135104
"Mali",2020-04-07,32.7540078163147,0.00391840765951201,0.00165898326667957
"Mali",2020-04-08,33.2210001945496,0.00320629175985232,0.000459149436210282
"Mali",2020-04-09,31.6270399093628,0.00397580716526136,0.00185971728387813
"Mali",2020-04-10,32.4578919410706,0.00675341975875199,0.0933711676625535
"Mali",2020-04-11,32.8514318466187,0.00912402919493616,0.948731095762923
"Mali",2020-04-12,32.2718367576599,0.0105460179038346,1.91667860746384
"Mali",2020-04-13,31.7514691352844,0.0109172440133989,1.82670117914677
"Mali",2020-04-14,31.7052912712097,0.0110364183783531,1.43613521754742
"Mali",2020-04-15,28.6463236808777,0.0123628005385399,1.72160597145557
"Mali",2020-04-16,31.6311936378479,0.00985891278833151,0.145592953893356
"Mali",2020-04-17,34.9889755249023,0.00747765670530498,0.00435696899876348
"Mali",2020-04-18,34.8990697860718,0.0052016731351614,0.00307436696812147
"Mali",2020-04-19,34.1336894035339,0.00784507149364799,0.0548459900310263
"Mali",2020-04-20,33.2669892311096,0.0101807166356593,2.2775350259617
"Mali",2020-04-21,32.2489190101624,0.0106141194701195,0.676578574813902
"Mali",2020-04-22,33.882221698761,0.00831225630827248,0.114223087788559
"Mali",2020-04-23,33.8519105911255,0.00993502978235483,3.6155545078218
"Mali",2020-04-24,31.4330992698669,0.0108342594467103,0.165233942680061
"Mali",2020-04-25,33.4927773475647,0.00767578114755452,0.00909186337617029
"Mali",2020-04-26,34.746621131897,0.00604025053326041,0.00623187300516292
"Mali",2020-04-27,34.6756200790405,0.00614311778917909,0.000331817787809996
"Mali",2020-04-28,35.29487657547,0.00558661145623773,1.29773306980496e-05
"Mali",2020-04-29,35.6366772651672,0.00624912930652499,0.154011037200689
"Mali",2020-04-30,35.1029438972473,0.00905655068345368,0.138250975026317
"Mali",2020-05-01,35.2429823875427,0.00948708108626306,0.25433492846787
"Mali",2020-05-02,36.0181341171265,0.00817077839747071,0.0315489189815708
